Id,SalePrice
1461,127311.85064935064
1462,149290.0
1463,145100.0
1464,178300.0
1465,240400.0
1466,179860.0
1467,160900.0
1468,171930.0
1469,179672.3
1470,110677.1111111111
1471,201480.0
1472,96045.5
1473,89300.0
1474,147041.6666666667
1475,159790.0
1476,327533.6
1477,232550.0
1478,312790.0
1479,306650.0
1480,305908.6
1481,306784.8
1482,209145.6
1483,149499.0
1484,162760.0
1485,163590.0
1486,213550.0
1487,304100.0
1488,275050.0
1489,189260.0
1490,161416.6666666667
1491,187380.0
1492,108390.0
1493,179500.0
1494,300480.0
1495,282850.0
1496,212540.0
1497,170660.0
1498,148728.74666666664
1499,148728.74666666664
1500,145542.71666666665
1501,167000.0
1502,145602.48
1503,239872.2
1504,226515.0
1505,234600.0
1506,213625.0
1507,242800.0
1508,166090.0
1509,170710.0
1510,114290.0
1511,148940.0
1512,157550.0
1513,180975.0
1514,144221.6666666667
1515,134630.0
1516,139220.0
1517,140600.0
1518,155290.5
1519,211900.0
1520,139511.5833333333
1521,153555.0
1522,162500.0
1523,109680.0
1524,137040.0
1525,119300.0
1526,130186.0
1527,88401.66666666666
1528,118050.0
1529,154616.0
1530,141635.00000000003
1531,132772.0
1532,112775.0
1533,155650.0
1534,129000.0
1535,124200.0
1536,122933.0
1537,66075.0
1538,187840.0
1539,182150.0
1540,142975.3
1541,161050.0
1542,116500.0
1543,245830.0
1544,86000.0
1545,105057.76666666665
1546,121890.0
1547,118440.0
1548,127250.0
1549,92879.3
1550,134550.0
1551,129235.5
1552,135400.0
1553,170060.0
1554,136570.0
1555,187750.0
1556,115990.0
1557,127716.66666666666
1558,100689.3
1559,132564.0
1560,131080.0
1561,138700.0
1562,126250.0
1563,119689.38571789321
1564,166510.0
1565,135393.4
1566,197310.0
1567,84720.0
1568,206500.0
1569,101430.0
1570,133589.3
1571,124943.4
1572,154616.0
1573,209832.0
1574,140440.0
1575,201000.0
1576,188550.0
1577,193940.0
1578,124500.0
1579,138550.0
1580,206000.0
1581,136399.9621212121
1582,116246.79722222223
1583,299890.0
1584,250875.0
1585,143456.22655122654
1586,64630.0
1587,104003.33333333334
1588,140645.0
1589,109370.0
1590,134185.0
1591,111350.0
1592,138375.0
1593,115895.0
1594,163791.7
1595,133988.7
1596,264165.8
1597,146860.0
1598,172230.0
1599,175950.0
1600,181150.0
1601,55124.4
1602,113830.0
1603,106670.0
1604,264325.13333333336
1605,245715.0
1606,158016.6666666667
1607,193402.4
1608,181867.0
1609,189000.0
1610,130050.0
1611,148765.0
1612,191530.0
1613,155650.0
1614,133884.0
1615,81178.33333333333
1616,81178.33333333333
1617,81178.33333333333
1618,121224.62722222223
1619,116837.49999999997
1620,150700.0
1621,118375.0
1622,143933.4
1623,276888.9
1624,185390.0
1625,123950.0
1626,180386.66666666666
1627,179040.0
1628,278971.3
1629,174620.0
1630,290500.0
1631,204724.0
1632,290833.5
1633,163590.0
1634,175520.0
1635,170260.0
1636,154650.0
1637,153404.0
1638,218595.0
1639,181950.0
1640,255331.3
1641,203540.0
1642,206371.0
1643,260796.0
1644,225515.0
1645,195920.0
1646,153920.0
1647,184730.0
1648,154616.0
1649,131814.66666666666
1650,117333.56135531138
1651,117333.56135531138
1652,96045.5
1653,96045.5
1654,157200.0
1655,163220.0
1656,147041.6666666667
1657,157200.0
1658,147041.6666666667
1659,159790.0
1660,139740.0
1661,313650.4
1662,324217.6
1663,316000.0
1664,306525.0
1665,316010.0
1666,254596.3
1667,300900.0
1668,316010.0
1669,266176.0
1670,294223.9
1671,258540.0
