Id,SalePrice
1461,125455.0
1462,149250.0
1463,144250.0
1464,178300.0
1465,220100.0
1466,179640.0
1467,159750.0
1468,172330.0
1469,180788.4
1470,114327.5
1471,213890.0
1472,91910.0
1473,87700.0
1474,150000.0
1475,150850.0
1476,371464.3
1477,235760.0
1478,334009.4
1479,303400.0
1480,483366.2
1481,343837.2
1482,205800.0
1483,149250.0
1484,169370.0
1485,167470.0
1486,220800.0
1487,357862.4
1488,263842.8
1489,186910.0
1490,161680.0
1491,185370.0
1492,116700.0
1493,175110.0
1494,313681.9
1495,301100.0
1496,209100.0
1497,148000.0
1498,149068.0
1499,149068.0
1500,132223.3
1501,169700.0
1502,145830.0
1503,278543.4
1504,228530.0
1505,252575.0
1506,204950.0
1507,189162.4
1508,181750.0
1509,175740.0
1510,130535.0
1511,149790.0
1512,166420.0
1513,189585.0
1514,136400.0
1515,140940.0
1516,144710.0
1517,138500.0
1518,133790.0
1519,220392.2
1520,130995.0
1521,160190.0
1522,167000.0
1523,112817.6
1524,134720.0
1525,126000.0
1526,134751.0
1527,75010.0
1528,121550.0
1529,155270.0
1530,162900.0
1531,134704.0
1532,115200.0
1533,155680.0
1534,122150.0
1535,129950.0
1536,132535.0
1537,72500.0
1538,207850.0
1539,185543.5
1540,150430.0
1541,158570.0
1542,125490.0
1543,244380.0
1544,83300.0
1545,101400.0
1546,98090.0
1547,119890.0
1548,139800.0
1549,83119.3
1550,143943.4
1551,135550.0
1552,140780.0
1553,172640.0
1554,143800.0
1555,191500.0
1556,124990.0
1557,138340.0
1558,84010.0
1559,126448.7
1560,156075.0
1561,138950.0
1562,127400.0
1563,128645.0
1564,144590.0
1565,122240.0
1566,185710.0
1567,86690.0
1568,229350.0
1569,99130.0
1570,123630.0
1571,120973.4
1572,155270.0
1573,204290.0
1574,150950.0
1575,196400.0
1576,184950.0
1577,190410.0
1578,138890.0
1579,143850.0
1580,202845.0
1581,127800.0
1582,118615.0
1583,384950.0
1584,233440.0
1585,143715.0
1586,71885.0
1587,85457.2
1588,144870.0
1589,105050.0
1590,143975.0
1591,112465.0
1592,126610.0
1593,108450.0
1594,168300.0
1595,138300.0
1596,261215.8
1597,146850.0
1598,169930.0
1599,176890.0
1600,188650.0
1601,62831.1
1602,100790.0
1603,79150.0
1604,288557.7
1605,243436.0
1606,165450.0
1607,199300.0
1608,181053.6
1609,183780.0
1610,128575.8
1611,147810.0
1612,204280.0
1613,156190.0
1614,137174.0
1615,81650.0
1616,81650.0
1617,81650.0
1618,129755.0
1619,116000.0
1620,149880.0
1621,115275.0
1622,142070.0
1623,251440.0
1624,189050.0
1625,119075.0
1626,177220.0
1627,175110.0
1628,274910.0
1629,168605.0
1630,316700.0
1631,247010.0
1632,293612.4
1633,167870.0
1634,183130.0
1635,175148.5
1636,153550.0
1637,155430.0
1638,222395.0
1639,172050.0
1640,256430.0
1641,176000.0
1642,206187.8
1643,256090.0
1644,232770.0
1645,189090.0
1646,159500.0
1647,184200.0
