Id,SalePrice
1461,128100.78430950573
1462,148322.02777258877
1463,144207.38879965394
1464,177221.20292897493
1465,225639.10900226823
1466,187959.50865033906
1467,153339.83827139245
1468,173233.5286312974
1469,179424.42218604428
1470,111675.77344462342
1471,193840.51449923278
1472,93447.99418850636
1473,87118.11263246863
1474,150149.6471037569
1475,166477.65462117727
1476,394039.81870138895
1477,236754.47822775913
1478,327068.7536265125
1479,303517.9152876939
1480,423349.2923216509
1481,321137.70774739305
1482,201190.31031408982
1483,148322.02777258877
1484,165191.85146778906
1485,168281.522456819
1486,201646.7507269567
1487,342420.2915292652
1488,259850.11451451192
1489,184803.41552938387
1490,158984.08981712433
1491,178228.78555384948
1492,115899.29026062838
1493,177590.99154618807
1494,299520.6937206705
1495,270094.4684761646
1496,219828.55119874046
1497,140730.28181257777
1498,149639.57761907773
1499,149639.57761907773
1500,132245.33888389898
1501,164496.73313483025
1502,148280.5179077925
1503,275092.1434750481
1504,217885.52368030496
1505,228438.24700164035
1506,213051.15058034522
1507,217393.40231261708
1508,180950.47126557
1509,180356.68791815333
1510,120215.45365275709
1511,143536.16600497466
1512,166759.00794349032
1513,181082.5751859725
1514,142765.71631579465
1515,143949.84376697903
1516,131402.29182819612
1517,134060.73967730324
1518,133867.09061514132
1519,219465.79814452367
1520,134387.91445738435
1521,147981.41039782116
1522,165316.64003806617
1523,107575.59405257164
1524,127328.75030802311
1525,121232.47876894713
1526,134739.44358634448
1527,87683.69491534111
1528,118125.33756597138
1529,153805.30986371494
1530,155393.14956388657
1531,123066.76387617088
1532,119777.17314744886
1533,152738.4408948737
1534,124862.98995007527
1535,136550.2598026471
1536,113273.68801747749
1537,70679.74873623368
1538,212263.4768616122
1539,153227.1307783239
1540,126163.7552844188
1541,168816.9876181293
1542,123448.10620675473
1543,236194.7917833713
1544,84252.20240997012
1545,91000.77455055542
1546,115198.41318089317
1547,120558.90945307892
1548,128336.08704644872
1549,91148.49619999202
1550,140077.7041992199
1551,138514.13945521007
1552,131758.24188073436
1553,171086.99766956532
1554,139281.33141686316
1555,207787.94970777302
1556,119592.15995325499
1557,167127.38005583175
1558,100423.88292695122
1559,120203.96653921578
1560,123300.1958795502
1561,140472.5075900776
1562,125273.87830590959
1563,115758.04334187241
1564,148841.14761979846
1565,124283.55709090957
1566,206079.4786993278
1567,104164.22502171136
1568,219470.1302427257
1569,107399.82261250314
1570,92345.70932518122
1571,103166.69588266297
1572,153805.30986371494
1573,211616.25694753396
1574,149546.9113832339
1575,191064.13929689096
1576,198484.18427008577
1577,188593.7688407507
1578,118501.00171398591
1579,142011.15169184172
1580,207002.65026532518
1581,139827.87427247135
1582,125404.48520493554
1583,404755.2387141055
1584,230621.1113315091
1585,143159.06040204442
1586,68885.06109450794
1587,95506.62368272727
1588,147010.5738416127
1589,99005.78106294585
1590,116801.59908022177
1591,95863.80073760267
1592,124810.11743936925
1593,109784.5060125245
1594,148828.59055945923
1595,143553.19338022108
1596,241568.8363573261
1597,145057.56284671123
1598,162269.08619951273
1599,174722.65303198723
1600,181449.00165982786
1601,55958.4918383447
1602,99901.32133663294
1603,97691.43003568567
1604,268392.6923713397
1605,247940.19489480092
1606,164085.21117705049
1607,192073.5242774203
1608,191659.55343485615
1609,182398.68231302625
1610,121656.66273769228
1611,151166.83798276668
1612,184129.76754830536
1613,159901.4488509811
1614,133739.1477105289
1615,81854.13990211616
1616,81854.13990211616
1617,81854.13990211616
1618,129083.64957201494
1619,114422.71906010281
1620,150939.82577610784
1621,112728.46614516946
1622,143553.7847741622
1623,263721.46336516074
1624,202996.87580599124
1625,123115.88997628706
1626,178919.60672250006
1627,185214.61276183673
1628,279799.9775819253
1629,162269.08619951273
1630,341363.96615889197
1631,283065.040522578
1632,266310.0794992503
1633,169320.37621699323
1634,177178.32047459218
1635,176029.16961417955
1636,149009.29115097286
1637,158919.96062795474
1638,237788.99515019634
1639,179935.82515345057
1640,272033.19914199837
1641,182749.8047103065
1642,208114.5023571677
1643,266595.3051814635
1644,214743.54222834314
1645,190904.0336180673
1646,156780.06682694406
1647,184329.74619033124
1648,154874.0215361807
1649,133000.44348721733
1650,117835.082569864
1651,117835.082569864
1652,93447.99418850636
1653,93447.99418850636
1654,162908.40522457758
1655,161788.88708694518
1656,150149.6471037569
1657,162908.40522457758
1658,150149.6471037569
1659,166477.65462117727
1660,128928.26356907681
1661,442142.7586235282
1662,356747.0866615503
1663,380916.2407559014
1664,467517.0072495547
1665,369989.59228726657
1666,249154.7628444888
1667,290264.19673898676
1668,369989.59228726657
1669,277882.6658651505
1670,341102.3433432461
1671,261502.6207942554
1672,437356.8530312876
1673,299935.63872714626
1674,263315.348402702
1675,188756.1654576262
1676,183728.43513008126
1677,211341.31842737942
1678,429196.1858967543
1679,296545.8048788457
1680,342406.518233583
1681,245344.2632218154
1682,289990.53072022094
1683,177710.59775083628
1684,175960.90181010182
1685,171402.7854481367
1686,183714.4020479627
1687,168281.522456819
1688,173609.6330652479
1689,182439.75111947226
1690,182756.70749590904
1691,163713.40115653427
1692,260774.85412695693
1693,168281.522456819
1694,181267.506181972
1695,174186.26205116988
1696,248639.84158930104
1697,174186.26205116988
1698,345702.41672252724
1699,317023.7292368237
1700,240627.2887589136
1701,271856.55746341666
1702,285015.0887214567
1703,277878.4271632195
1704,295566.1365710066
1705,309123.7670159968
1706,437356.8530312876
1707,200134.590867756
1708,173046.06985443647
1709,285024.16038325056
1710,215561.71858743578
1711,237831.563680957
1712,270562.7896799084
1713,228406.6534812003
1714,210855.31686382194
1715,192025.66822698808
1716,184803.41552938387
1717,148431.55648030838
1718,153302.56207522636
1719,194194.9319022858
1720,251424.68616597413
1721,144771.07017808012
1722,152567.4000240094
1723,152567.4000240094
1724,202589.1337003361
1725,242799.47127770178
1726,193495.60156052085
1727,178867.48264627607
1728,213306.78152384923
1729,156175.853328549
1730,134387.07750920064
1731,122997.16693754036
1732,115758.04334187241
1733,115758.04334187241
1734,131835.12932947619
1735,132030.86491039715
1736,132030.86491039715
1737,305053.4221782679
1738,216096.78156054765
1739,271210.476431088
1740,177509.9518030984
1741,167565.81174752908
1742,164496.73313483025
1743,179566.97392112575
1744,285015.0887214567
1745,261502.6207942554
1746,212848.22514467852
1747,210308.66893890244
1748,193547.46912140853
1749,154158.2325845265
1750,172481.25031342
1751,242784.3479686963
1752,115758.04334187241
1753,184044.78204562873
1754,236273.53712549072
1755,160543.9871779062
1756,109788.17378951161
1757,115758.04334187241
1758,138824.8060048347
1759,142164.28598228886
1760,149717.69171551417
1761,154620.53793410354
1762,179661.64784293156
1763,165074.99625986232
1764,129374.3310687951
1765,192911.27255472666
1766,171926.5677541079
1767,188543.8756884552
1768,142913.07379639268
1769,203635.6942295331
1770,135222.50612831066
1771,144136.28614722003
1772,163104.16049442076
1773,124801.21988807867
1774,142738.22374302527
1775,149105.3639429355
1776,82409.73230153135
1777,93253.58029908672
