Id,SalePrice
1461,124548.25976667262
1462,176135.7688916558
1463,148794.74219864202
1464,173435.23317531476
1465,210992.39458297228
1466,172174.89906566648
1467,167345.10348422744
1468,165242.35732408264
1469,201687.43841023644
1470,98338.0011183719
1471,190067.6834670054
1472,126808.17464932648
1473,106105.84193889584
1474,152646.29128146727
1475,159033.42973106093
1476,292335.7150449164
1477,240192.3176901439
1478,274974.7588235603
1479,256658.0887030458
1480,337086.4163134503
1481,265000.12791634776
1482,216323.039874919
1483,175839.62193099214
1484,177335.3119000779
1485,176519.4087987909
1486,202575.93536265125
1487,272985.4521744966
1488,243213.01668891363
1489,195222.42110989592
1490,184368.6543981068
1491,199353.24034617536
1492,126421.65427074148
1493,180187.23789726105
1494,260081.2356560062
1495,258398.15724501509
1496,197650.99340160802
1497,186793.6360655218
1498,163164.68646806938
1499,163164.68646806938
1500,138915.65604593419
1501,152862.38896143908
1502,157057.40079261197
1503,237210.49566593085
1504,235308.4929618134
1505,211451.27455426694
1506,205750.4649580263
1507,215466.02913932299
1508,192010.45817952792
1509,170822.42169518076
1510,144729.4031098056
1511,143367.12709075256
1512,161195.1741227076
1513,169568.06374146923
1514,164612.82709875557
1515,187026.9396936486
1516,170028.09526085068
1517,154454.24301803907
1518,157268.38247429568
1519,210740.5218486741
1520,139457.98720999167
1521,143189.43891435434
1522,184280.72424020525
1523,111115.92752076843
1524,130777.89970961909
1525,129329.76115529297
1526,107219.71333639929
1527,94900.31765737449
1528,157685.7039778321
1529,141353.32775823935
1530,180044.90877241673
1531,128542.18793812708
1532,125841.16668010148
1533,151540.78320507082
1534,159642.98850287165
1535,152288.45474848166
1536,136689.2319888579
1537,39617.22221152112
1538,221990.61216540256
1539,237843.43713685952
1540,153995.74666576175
1541,163061.89758020543
1542,150684.55061672436
1543,218902.91994640243
1544,90051.82588042843
1545,149916.03989892604
1546,151706.23823447846
1547,141387.10623327512
1548,164496.64657236828
1549,119045.8790090527
1550,146503.19405638694
1551,160440.83153272572
1552,136751.55069396578
1553,167432.31114689948
1554,155814.74426148538
1555,165906.802439424
1556,129483.97612646015
1557,127547.51878832921
1558,141401.16903458541
1559,127358.48814701507
1560,131722.4747420856
1561,145111.56913558627
1562,124031.27461160964
1563,122932.98680495692
1564,142506.1322007233
1565,137220.29536097482
1566,209657.9058856782
1567,87598.29790072847
1568,192043.8160740041
1569,98963.79475597816
1570,152810.28975033108
1571,117205.12613997405
1572,141175.63958184115
1573,212398.94482839084
1574,147678.31126531388
1575,207956.74041843522
1576,181601.7935031189
1577,195459.3386784269
1578,163553.65687216358
1579,118198.51045778475
1580,201587.87787308783
1581,132528.14833046097
1582,123643.73951054981
1583,265897.87387575343
1584,220753.8331422797
1585,134083.06769167946
1586,44183.94744882613
1587,118291.39932858595
1588,142597.14499302694
1589,100843.77218958014
1590,152436.87754462054
1591,102957.89370472572
1592,143382.83542970594
1593,146763.93005445655
1594,140548.41873517842
1595,150922.2233056967
1596,233245.38513241027
1597,168301.29655355873
1598,188204.02601303905
1599,195381.71308262763
1600,205720.97868315832
1601,24202.693504047187
1602,149355.5271656413
1603,97206.77599780267
1604,231630.1010678651
1605,239456.12059249636
1606,164551.45472774236
1607,207426.91284135828
1608,202603.73502679248
1609,194985.50354136497
1610,130655.57154229953
1611,142703.797446605
1612,156456.8227520883
1613,151363.0950286726
1614,114167.20398358101
1615,80864.82857371951
1616,80864.82857371951
1617,80864.82857371951
1618,123325.23245019006
1619,121096.87564884196
1620,181984.44878713816
1621,128788.55419959995
1622,142987.08491155467
1623,253052.13162895443
1624,185526.66516804497
1625,149660.23060832062
1626,182354.85506559364
1627,173972.22315798717
1628,253031.33784056478
1629,186482.44818771182
1630,278273.7837424755
1631,221519.52456868917
1632,234941.82895265048
1633,176833.2053149774
1634,175210.54475790588
1635,165602.4142507982
1636,167722.83993671997
1637,164639.17093448128
1638,214710.0499023993
1639,191511.0430643523
1640,243367.97222601168
1641,187181.74186328502
1642,210079.22598681616
1643,237988.7323310022
1644,233797.1695916226
1645,167769.63664944185
1646,163519.90836738198
1647,193401.6042372171
1648,141649.47471890307
1649,133809.61994838074
1650,97271.87205998256
1651,97271.87205998256
1652,126808.17464932648
1653,126808.17464932648
1654,155234.70500953094
1655,172044.67626335006
1656,152646.29128146727
1657,155234.70500953094
1658,152646.29128146727
1659,159033.42973106093
1660,132974.4753229245
1661,313236.9722414805
1662,301798.5738030932
1663,294046.6230903029
1664,357563.54787527496
1665,277225.47572460445
1666,254288.91301773622
1667,272329.97343730455
1668,277560.06215909595
1669,264543.31999193795
1670,280809.8278194412
1671,227324.75164584158
1672,319633.720491647
1673,259100.96913288994
1674,243704.50138149835
1675,164290.05767937735
1676,161210.12928847483
1677,189791.1338034763
1678,347664.01092193095
1679,279046.7989292219
1680,272428.06217612216
1681,246977.85820526193
1682,250142.8555684443
1683,192734.95385459054
1684,189330.15650417193
1685,165342.75902235048
1686,181777.51631003345
1687,176519.4087987909
1688,198955.90659654824
1689,197103.7160663016
1690,191704.82782435042
1691,184258.4113202316
1692,239327.0181284597
1693,176519.4087987909
1694,167264.38512377202
1695,178715.9844120963
1696,231888.55133276014
1697,178715.9844120963
1698,277820.21984939766
1699,270152.1839302686
1700,219902.6690832001
1701,254331.6816054319
1702,249195.18529432052
1703,246064.2559784614
1704,249550.56164711696
1705,233358.57749518257
1706,321244.2829091894
1707,208134.42859483344
1708,206120.6292623203
1709,265024.22094525985
1710,232985.929147084
1711,231729.22897137067
1712,257487.30019290425
1713,221320.22294073866
1714,215064.26747436414
1715,198737.8012344563
1716,195222.42110989592
1717,190661.75791567488
1718,166007.54283695715
1719,205434.61802867963
1720,238296.97714189615
1721,189062.56432809087
1722,137740.33483814218
1723,137740.33483814218
1724,208963.64008469187
1725,219154.60958444152
1726,176176.9972682146
1727,162750.0934839261
1728,193145.1454419752
1729,160432.2151102018
1730,161746.18267122444
1731,129803.5962923549
1732,122932.98680495692
1733,122932.98680495692
1734,132252.79128810225
1735,125775.9976273285
1736,125775.9976273285
1737,268030.1319925321
1738,205999.49371617113
1739,249488.77165756322
1740,186086.47398422606
1741,156028.12381719105
1742,152862.38896143908
1743,174869.71604040184
1744,249076.726510055
1745,226140.16380318673
1746,246468.19725336536
1747,213776.48129054118
1748,214191.91098712134
1749,149929.028166358
1750,169442.84758065612
1751,225565.86315726396
1752,122932.98680495692
1753,164630.47886640657
1754,221803.12770609598
1755,165026.09320314814
1756,99048.7538239648
1757,122932.98680495692
1758,120326.55485185108
1759,160503.8988332326
1760,149526.9838725576
1761,148283.16663777007
1762,165157.6063899187
1763,175265.63403769577
1764,128619.00844970005
1765,197356.7557400043
1766,183480.2135161157
1767,190132.34008120102
1768,140017.33729236017
1769,201796.88363663017
1770,155938.54617439117
