Id,SalePrice
1461,124001.93560837384
1462,178284.6040763327
1463,148770.67741401243
1464,174562.3984993332
1465,214409.62953954044
1466,172974.63022124924
1467,168964.16734458014
1468,165899.23543326574
1469,204963.89327527588
1470,96593.92374194271
1471,192656.37757395147
1472,125305.28796312507
1473,103631.3158433502
1474,152518.61287044288
1475,159750.73919662143
1476,299350.83455488546
1477,245441.29964533518
1478,281932.7090315197
1479,262857.0227693772
1480,347806.28931362357
1481,270932.30510890594
1482,220047.81328473386
1483,177971.3716460442
1484,179108.5033884523
1485,177125.99231329735
1486,204839.00215490873
1487,279060.5152620943
1488,248636.27043427812
1489,198174.69465722537
1490,186992.46563835372
1491,201499.41856929072
1492,125752.06508064101
1493,182229.38935450034
1494,265088.06256914436
1495,263644.7354754124
1496,200596.24810624518
1497,188053.8060142208
1498,163347.31222094508
1499,163347.31222094508
1500,137954.16225856112
1501,152562.68265327637
1502,156947.19629285854
1503,242554.0739488589
1504,239177.73880854063
1505,215339.8318370366
1506,209607.84710518527
1507,218378.87141322764
1508,194237.081504295
1509,171498.89393755526
1510,145364.04439543738
1511,143923.1752161102
1512,162779.7675194794
1513,169771.3721989953
1514,166291.6030294667
1515,188485.31984708708
1516,170859.13914145035
1517,155199.4479145851
1518,158523.4387583113
1519,214588.07400434412
1520,139788.50713630166
1521,143735.23575793707
1522,186499.5247566249
1523,109463.8053339659
1524,130369.58514239069
1525,129075.95802043407
1526,105440.20556020434
1527,92456.36960473491
1528,158240.33052978688
1529,141793.1946901482
1530,182419.27215614126
1531,127145.54753986275
1532,125371.38474370065
1533,152568.39029207348
1534,160298.84757504478
1535,152593.7416946916
1536,136533.77760772698
1537,34882.81440538431
1538,225358.9017321042
1539,240595.6020464981
1540,153229.4147462804
1541,163511.61019819955
1542,150875.8790238981
1543,221997.78096597554
1544,87814.98509453516
1545,149884.34104717372
1546,151658.7913571907
1547,141049.18322858354
1548,165172.82731416466
1549,117545.20477228804
1550,146472.3340511407
1551,161736.12932331426
1552,135901.1370212544
1553,168077.03004050849
1554,155929.6705921479
1555,167462.07798088016
1556,128558.12550344027
1557,126726.52129170016
1558,141122.2353521186
1559,125814.13900983485
1560,130375.79357928497
1561,145962.9870461701
1562,123438.46019246837
1563,122310.13752620193
1564,142845.24108823627
1565,136505.8558375477
1566,213368.01083998126
1567,85105.63891424672
1568,194023.16361941042
1569,96749.9955135122
1570,153124.20921316903
1571,115582.9266754351
1572,141605.25523197508
1573,216342.17561395984
1574,148425.9485723614
1575,211643.68915963196
1576,182988.2365988953
1577,198425.2806014562
1578,164017.12542892888
1579,117093.80549897344
1580,203879.64208086964
1581,132458.86826755016
1582,123061.8953588944
1583,272629.87459437916
1584,223860.89891396818
1585,133658.64649601598
1586,38836.805098896846
1587,116673.49722778701
1588,143108.77089736002
1589,98752.5708484461
1590,153025.44033099606
1591,101480.34965444371
1592,143700.11185686657
1593,147203.51639238212
1594,137982.30550295545
1595,150951.1005704535
1596,237627.03503811674
1597,168829.9863359846
1598,189200.24517089338
1599,197836.4330745534
1600,208834.0922804047
1601,18690.869786349984
1602,149346.2443026621
1603,95149.42538388079
1604,236176.0825418689
1605,243571.79534832516
1606,165893.69160283337
1607,211170.89678332175
1608,205969.95239284402
1609,197924.10871299455
1610,129157.69746967967
1611,142988.27934583876
1612,157768.04863486302
1613,152380.45083390037
1614,112891.50511031545
1615,77256.79951756427
1616,77256.79951756427
1617,77256.79951756427
1618,122713.10990701136
1619,120368.09645841309
1620,183218.04367434935
1621,127670.98651034193
1622,142745.03961001415
1623,258895.4327851624
1624,187390.69549170343
1625,150281.62480853853
1626,184862.48511239176
1627,175148.22316321547
1628,257444.5625569843
1629,187361.49078585708
1630,285198.9013585071
1631,225472.67890036036
1632,239565.79475715465
1633,177448.3702179449
1634,176432.9905653192
1635,166121.75624129944
1636,169375.59928252088
1637,165397.08913619193
1638,217277.98790691653
1639,194256.4858017381
1640,247098.85855444113
1641,189292.9522033216
1642,212689.47569529538
1643,242080.45458071638
1644,237619.69325561548
1645,169733.52747188468
1646,164940.90254604153
1647,196228.5952901778
1648,142106.42712043674
1649,133805.93919709773
1650,95466.28699290403
1651,95466.28699290403
1652,125305.28796312507
1653,125305.28796312507
1654,155086.1471270749
1655,173515.0181392124
1656,152518.61287044288
1657,155086.1471270749
1658,152518.61287044288
1659,159750.73919662143
1660,132626.23047492353
1661,321157.98495801643
1662,308668.0705169302
1663,302104.8775421007
1664,368936.1630461602
1665,284313.27550171246
1666,260351.16332706896
1667,278169.63197054865
1668,284662.4039122094
1669,270867.3161645104
1670,288063.94806665735
1671,232129.09010050155
1672,329168.1595190293
1673,263813.1837627351
1674,249146.5877970988
