Id,SalePrice
1461,126440.98124098123
1462,152176.4
1463,137150.0
1464,178190.0
1465,230200.0
1466,184750.0
1467,159390.0
1468,161780.0
1469,179381.4
1470,113808.54166666666
1471,210940.0
1472,96666.77020202021
1473,100399.3
1474,148773.33333333334
1475,152991.66666666666
1476,413128.3
1477,232500.0
1478,325280.0
1479,301100.0
1480,479637.9
1481,323533.5
1482,206900.0
1483,155728.6
1484,159970.0
1485,155800.0
1486,207700.0
1487,328462.4
1488,256280.0
1489,182740.0
1490,152974.52380952382
1491,190490.0
1492,130690.0
1493,179940.0
1494,314191.9
1495,279500.0
1496,206911.13333333336
1497,146116.66666666666
1498,148660.26666666666
1499,148660.26666666666
1500,131211.65
1501,165900.0
1502,152040.0
1503,323608.85
1504,222350.0
1505,217115.0
1506,201400.0
1507,242924.8
1508,177940.0
1509,181040.0
1510,124440.0
1511,142485.0
1512,163040.0
1513,176070.0
1514,137092.8333333333
1515,154640.0
1516,154665.0
1517,152300.0
1518,130950.0
1519,217200.0
1520,134059.25
1521,146842.5
1522,164000.0
1523,106875.2
1524,135980.0
1525,129750.0
1526,128245.0
1527,87350.0
1528,116150.0
1529,146480.0
1530,158113.33333333334
1531,138978.4
1532,124575.0
1533,152350.0
1534,128550.0
1535,126100.0
1536,127593.7
1537,67175.0
1538,216000.0
1539,188093.5
1540,134825.3
1541,167619.375
1542,114000.0
1543,237960.0
1544,89345.0
1545,116530.0
1546,105400.0
1547,108490.0
1548,141730.0
1549,94401.44285714286
1550,139191.1
1551,124145.25
1552,139743.2
1553,167950.0
1554,136360.0
1555,178750.0
1556,119471.63333333335
1557,162245.0
1558,90890.20909090908
1559,137820.4
1560,133798.7
1561,140693.33333333334
1562,114987.76666666665
1563,116965.27488095239
1564,171900.0
1565,115290.0
1566,216086.0
1567,96080.0
1568,230750.0
1569,106240.0
1570,129190.0
1571,120303.4
1572,146480.0
1573,215801.0
1574,135900.0
1575,195800.0
1576,185200.0
1577,187080.0
1578,149828.75
1579,146286.0
1580,205890.0
1581,133534.16666666666
1582,118093.37916666665
1583,408240.0
1584,237700.0
1585,144074.2445054945
1586,65100.0
1587,97949.71111111112
1588,138572.5
1589,97067.6
1590,146825.0
1591,104160.0
1592,127375.0
1593,112235.0
1594,141138.5
1595,129440.0
1596,249639.6
1597,139595.3
1598,167045.0
1599,177900.0
1600,188590.0
1601,63450.0
1602,104210.0
1603,103345.0
1604,284450.0
1605,246057.0
1606,154900.0
1607,184762.4
1608,189198.2
1609,184980.0
1610,122250.0
1611,143353.7
1612,180870.0
1613,161300.0
1614,140932.0
1615,80970.83333333334
1616,80970.83333333334
1617,80970.83333333334
1618,122448.85059523811
1619,116566.66666666666
1620,158510.0
1621,123741.66666666666
1622,143390.0
1623,240042.6
1624,198625.0
1625,125550.0
1626,179958.33333333334
1627,173470.0
1628,261500.0
1629,166695.0
1630,308800.0
1631,263240.0
1632,271950.0
1633,156300.0
1634,188440.0
1635,178866.5
1636,146200.0
1637,161900.0
1638,234450.0
1639,175450.0
1640,274104.9
